x,y,z,ax,ay,az,aw,s,ss
222.934,2559.06,0.0,-0.0,0.0,0.8167624143207811,-0.5769741402809043,5171.025197773217,0.44498202210882476
222.785,2558.64,0.0,-0.0,0.0,0.8166062979293119,-0.5771950746343769,5171.470844494286,0.44564672106957254
222.638,2558.23,0.0,-0.0,0.0,0.8164853925721834,-0.5773660915885582,5171.906400460839,0.4355559665529542
222.344,2557.4,0.0,-0.0,0.0,0.8163594112027889,-0.5775442076072064,5172.786932118419,0.8805316575796044
222.197,2556.98,0.0,-0.0,0.0,0.8163291701578329,-0.5775869509861038,5173.231914140528,0.44498202210882476
221.902,2556.14,0.0,-0.0,0.0,0.8161980987103975,-0.5777721554917061,5174.122209035492,0.8902948949647267
221.755,2555.73,0.0,-0.0,0.0,0.8161123754964346,-0.577893234569818,5174.557765002045,0.4355559665529542
221.608,2555.31,0.0,-0.0,0.0,0.8161174184506717,-0.5778861127431696,5175.002747024154,0.44498202210882476
221.315,2554.48,0.0,-0.0,0.0,0.8159307848652785,-0.5781495950955347,5175.882945297272,0.880198273117985
221.168,2554.06,0.0,-0.0,0.0,0.8157491134159157,-0.5784058989681445,5176.327927319381,0.44498202210882476
221.022,2553.65,0.0,-0.0,0.0,0.8157440659257781,-0.5784130175807594,5176.763146804239,0.4352194848577957
220.583,2552.39,0.0,-0.0,0.0,0.8155471618881666,-0.5786906140038532,5178.097433505065,1.3342867008257797
220.438,2551.98,0.0,-0.0,0.0,0.8154663536830409,-0.5788044799506009,5178.532318547346,0.43488504228115693
220.292,2551.56,0.0,-0.0,0.0,0.8154764554334305,-0.5787902475281769,5178.976971220789,0.44465267344305626
220.146,2551.14,0.0,-0.0,0.0,0.8152895296599155,-0.5790535232833954,5179.421623894232,0.4446526734430656
219.855,2550.31,0.0,-0.0,0.0,0.8149912831636047,-0.5794732162639971,5180.301158430222,0.8795345359904165
219.71,2549.89,0.0,-0.0,0.0,0.8148496668729983,-0.5796723388233767,5180.745483761483,0.44432533126084073
219.42,2549.06,0.0,-0.0,0.0,0.8146067828238811,-0.5800136113724627,5181.624687947096,0.8792041856132686
219.276,2548.64,0.0,-0.0,0.0,0.8143637558441719,-0.5803547821525846,5182.068687947097,0.44400000000006135
219.131,2548.22,0.0,-0.0,0.0,0.8143434971938366,-0.5803832083874515,5182.513013278358,0.44432533126085
218.987,2547.8,0.0,-0.0,0.0,0.8141509900952782,-0.5806532229540091,5182.957013278357,0.4439999999996404
218.699,2546.97,0.0,-0.0,0.0,0.8138214940465691,-0.5811149420104512,5183.8355598052985,0.8785465269413021
218.412,2546.13,0.0,-0.0,0.0,0.8135171113009655,-0.5815409784533954,5184.723235984994,0.8876761796958866
218.27,2545.72,0.0,-0.0,0.0,0.8133292974570963,-0.5818036214204465,5185.157129981265,0.4338939962712695
218.127,2545.3,0.0,-0.0,0.0,0.8131261600474093,-0.5820874915736935,5185.6008066653485,0.4436766840838938
217.985,2544.88,0.0,-0.0,0.0,0.8129330878541869,-0.5823571023623364,5186.044162053271,0.4433553879226686
217.7,2544.04,0.0,-0.0,0.0,0.8128212684624222,-0.5825131634007416,5186.931193619789,0.887031566518497
217.559,2543.63,0.0,-0.0,0.0,0.8127043341261011,-0.5826762954614257,5187.364761376893,0.43356775710363676
217.275,2542.79,0.0,-0.0,0.0,0.8122006346986593,-0.5833782040795618,5188.251472152738,0.8867107758453372
217.133,2542.37,0.0,-0.0,0.0,0.8120835267499313,-0.5835412115535574,5188.69482754066,0.4433553879226686
216.851,2541.53,0.0,-0.0,0.0,0.8117727781291483,-0.5839734212175111,5189.580899772479,0.8860722318183132
216.71,2541.11,0.0,-0.0,0.0,0.8116555507212216,-0.5841363428031425,5190.023935888388,0.4430361159093676
216.57,2540.69,0.0,-0.0,0.0,0.8115637848635577,-0.5842638300442164,5190.466654760812,0.4427188724236468
216.289,2539.85,0.0,-0.0,0.0,0.8114158974761913,-0.5844691962138869,5191.352409241467,0.8857544806549091
216.149,2539.43,0.0,-0.0,0.0,0.8112730605446143,-0.5846674449929417,5191.795128113891,0.44271887242363783
215.87,2538.59,0.0,-0.0,0.0,0.8110740284297578,-0.5849435189885638,5192.680250139377,0.8851220254854573
215.73,2538.17,0.0,-0.0,0.0,0.8110229793678793,-0.5850142963528742,5193.122969011801,0.4427188724236468
215.452,2537.34,0.0,-0.0,0.0,0.8109566063246737,-0.5851063003065069,5193.998288382088,0.8753193702871396
215.173,2536.5,0.0,-0.0,0.0,0.8107982901849553,-0.5853256637404113,5194.883410407573,0.8851220254858888
215.033,2536.08,0.0,-0.0,0.0,0.8107420992829885,-0.5854034920037742,5195.326129279997,0.4427188724236468
214.895,2535.66,0.0,-0.0,0.0,0.810777858020714,-0.5853539655143227,5195.768219768472,0.4420904884749894
214.755,2535.24,0.0,-0.0,0.0,0.8108902228443687,-0.5851982967297582,5196.210938640896,0.4427188724236468
214.477,2534.4,0.0,-0.0,0.0,0.8107523162066549,-0.5853893420327572,5197.095745964554,0.8848073236583635
214.338,2533.98,0.0,-0.0,0.0,0.8106296947746644,-0.5855591327522222,5197.5381496263835,0.442403661829402
214.06,2533.14,0.0,-0.0,0.0,0.8103485532324086,-0.5859481395773367,5198.422956950042,0.8848073236587951
213.921,2532.72,0.0,-0.0,0.0,0.8103178718770209,-0.585990568624356,5198.865360611871,0.442403661829402
213.782,2532.3,0.0,-0.0,0.0,0.8103536664779939,-0.5859410680483766,5199.307764273701,0.44240366182896135
213.505,2531.46,0.0,-0.0,0.0,0.8102309295015264,-0.586110775262742,5200.192257914153,0.884493640452125
213.367,2531.04,0.0,-0.0,0.0,0.8103025303662432,-0.5860117825454224,5200.634348402627,0.44209048847499827
213.228,2530.62,0.0,-0.0,0.0,0.810261617151053,-0.5860683507678608,5201.076752064457,0.44240366182939306
212.951,2529.78,0.0,-0.0,0.0,0.8101951245339629,-0.5861602683408321,5201.961245704909,0.8844936404516931
212.674,2528.94,0.0,-0.0,0.0,0.8101542009527957,-0.5862168290645853,5202.845739345361,0.8844936404521161
212.536,2528.52,0.0,-0.0,0.0,0.8101235055290927,-0.5862592479349508,5203.2878298338355,0.44209048847499827
212.397,2528.1,0.0,-0.0,0.0,0.8100979245081635,-0.5862945954957847,5203.730233495665,0.442403661829402
212.259,2527.68,0.0,-0.0,0.0,0.8100672250126875,-0.5863370114194089,5204.172323984139,0.44209048847499827
211.982,2526.84,0.0,-0.0,0.0,0.8101848941554043,-0.5861744085870658,5205.0568176245915,0.8844936404516842
211.705,2526.0,0.0,-0.0,0.0,0.8101235055290927,-0.5862592479349508,5205.941311265044,0.8844936404521161
211.566,2525.58,0.0,-0.0,0.0,0.8100621083119133,-0.5863440804487225,5206.383714926873,0.442403661829402
211.428,2525.16,0.0,-0.0,0.0,0.8100007019182377,-0.5864289069375437,5206.8258054153475,0.44209048847499827
211.29,2524.74,0.0,-0.0,0.0,0.8101388535185758,-0.5862380387006694,5207.267895903822,0.44209048847499827
211.014,2523.9,0.0,-0.0,0.0,0.8103280993399884,-0.5859764256521264,5208.152076880771,0.8841809769495557
210.875,2523.48,0.0,-0.0,0.0,0.8102667314456645,-0.5860612799975438,5208.594480542601,0.442403661829402
210.598,2522.64,0.0,-0.0,0.0,0.8103127581994702,-0.5859976398409527,5209.478974183053,0.8844936404521161
210.321,2521.8,0.0,-0.0,0.0,0.8102820742522977,-0.5860400670136761,5210.363467823505,0.8844936404516931
210.182,2521.38,0.0,-0.0,0.0,0.810261617151053,-0.5860683507678608,5210.805871485334,0.442403661829402
210.043,2520.96,0.0,-0.0,0.0,0.8103280993399884,-0.5859764256521264,5211.248275147163,0.44240366182939306
209.765,2520.12,0.0,-0.0,0.0,0.8105121491168458,-0.5857218248742248,5212.133082470822,0.884807323658804
209.626,2519.7,0.0,-0.0,0.0,0.8105223718892647,-0.5857076785112182,5212.575486132651,0.44240366182939306
209.349,2518.86,0.0,-0.0,0.0,0.8104763679083752,-0.5857713351317628,5213.459979773103,0.8844936404516931
209.21,2518.44,0.0,-0.0,0.0,0.8105683708704212,-0.5856440182777173,5213.902383434933,0.44240366182939306
209.07,2518.02,0.0,-0.0,0.0,0.8105325944147784,-0.5856935319697907,5214.345102307357,0.4427188724236468
208.931,2517.6,0.0,-0.0,0.0,0.8105019263903926,-0.5857359706535553,5214.787505969186,0.44240366182939306
208.514,2516.34,0.0,-0.0,0.0,0.810777858020714,-0.5853539655143227,5216.114716954674,1.3272109854877654
208.374,2515.92,0.0,-0.0,0.0,0.8107216641093532,-0.5854317922215713,5216.557435827098,0.4427188724236468
208.235,2515.5,0.0,-0.0,0.0,0.8106910100821386,-0.5854742404000383,5216.999839488927,0.44240366182939306
208.095,2515.08,0.0,-0.0,0.0,0.8108238289278187,-0.5852902856214439,5217.442558361351,0.4427188724236468
207.817,2514.24,0.0,-0.0,0.0,0.8110178739172311,-0.5850213741281376,5218.32736568501,0.8848073236587951
207.677,2513.82,0.0,-0.0,0.0,0.8109821354959017,-0.5850709152799403,5218.770084557433,0.4427188724232154
207.398,2512.99,0.0,-0.0,0.0,0.8109004364793315,-0.5851841437681216,5219.6457220395,0.8756374820669979
207.26,2512.57,0.0,-0.0,0.0,0.8109719241297021,-0.5850850692620422,5220.087812527974,0.4420904884745662
207.12,2512.15,0.0,-0.0,0.0,0.8111710044255496,-0.5848090300082969,5220.530531400398,0.44271887242363783
206.98,2511.73,0.0,-0.0,0.0,0.8112832649142981,-0.5846532853495282,5220.973250272822,0.4427188724236468
206.84,2511.31,0.0,-0.0,0.0,0.8113903945593584,-0.5845046001673629,5221.415969145246,0.44271887242363783
206.56,2510.47,0.0,-0.0,0.0,0.8111352789752933,-0.5848585805147029,5222.301406890093,0.8854377448472847
206.281,2509.63,0.0,-0.0,0.0,0.8112169328248523,-0.5847453188339682,5223.1865289155785,0.8851220254854573
206.142,2509.22,0.0,-0.0,0.0,0.8110995504982369,-0.5849081288386733,5223.619450386518,0.4329214709393106
206.002,2508.8,0.0,-0.0,0.0,0.8108646881151934,-0.585233677745779,5224.062169258941,0.4427188724232064
205.724,2507.96,0.0,-0.0,0.0,0.8110791329084939,-0.5849364411287826,5224.9469765826,0.884807323658804
205.584,2507.54,0.0,-0.0,0.0,0.811125071022513,-0.5848727375752125,5225.389695455024,0.44271887242363783
205.305,2506.7,0.0,-0.0,0.0,0.8110995504982369,-0.5849081288386733,5226.274817480509,0.8851220254858888
205.166,2506.28,0.0,-0.0,0.0,0.8109412879638217,-0.5851275309499443,5226.7172211423385,0.4424036618289703
204.888,2505.45,0.0,-0.0,0.0,0.8105939235042668,-0.5856086501905167,5227.592540512626,0.8753193702875708
204.748,2505.03,0.0,-0.0,0.0,0.8103076444602129,-0.5860047110129246,5228.035259385049,0.4427188724232154
204.61,2504.61,0.0,-0.0,0.0,0.8101848941554043,-0.5861744085870658,5228.477349873524,0.4420904884749894
204.333,2503.77,0.0,-0.0,0.0,0.8098573861814362,-0.5866268098607258,5229.361843513976,0.884493640452125
204.058,2502.93,0.0,-0.0,0.0,0.8095040088001271,-0.5871143497961226,5230.245712848211,0.8838693342345618
203.921,2502.51,0.0,-0.0,0.0,0.8094015256423729,-0.5872556260163023,5230.687492204904,0.44177935669254537
203.784,2502.09,0.0,-0.0,0.0,0.8091811033371683,-0.5875593093484631,5231.129271561596,0.44177935669297774
203.647,2501.67,0.0,-0.0,0.0,0.80898621683772,-0.5878276116061524,5231.571050918289,0.44177935669297774
203.374,2500.82,0.0,-0.0,0.0,0.8085140178843765,-0.5884769178858779,5232.463815724943,0.892764806653938
203.102,2499.98,0.0,-0.0,0.0,0.8083599275102544,-0.5886885658781018,5233.346756266543,0.8829405415996253
202.967,2499.56,0.0,-0.0,0.0,0.8081595267253966,-0.5889636485921547,5233.7879195016385,0.44116323509564875
202.831,2499.14,0.0,-0.0,0.0,0.8078201740799075,-0.5894290172272723,5234.2293897724385,0.44147027079982143
202.697,2498.72,0.0,-0.0,0.0,0.807629813595763,-0.5896898203218985,5234.670248026303,0.44085825386404803
202.428,2497.88,0.0,-0.0,0.0,0.8071252087966272,-0.5903802988963986,5235.55226900111,0.8820209748069959
202.16,2497.04,0.0,-0.0,0.0,0.806862374803179,-0.5907394587523118,5236.433985508838,0.8817165077281046
202.027,2496.62,0.0,-0.0,0.0,0.8066406456779956,-0.5910421886297004,5236.87454084021,0.4405553313717401
201.894,2496.2,0.0,-0.0,0.0,0.8064239633104017,-0.5913377980467205,5237.315096171582,0.44055533137173153
201.762,2495.78,0.0,-0.0,0.0,0.8061297209013757,-0.5917388554755131,5237.75535064345,0.44025447186789646
201.629,2495.35,0.0,-0.0,0.0,0.805928282111665,-0.5920131789855193,5238.205449521476,0.45009887802598764
201.365,2494.51,0.0,-0.0,0.0,0.8054889260754983,-0.5926108250527832,5239.085958465213,0.8805089437362184
201.234,2494.09,0.0,-0.0,0.0,0.805359619077684,-0.5927865416480435,5239.525914144799,0.4399556795860933
200.971,2493.24,0.0,-0.0,0.0,0.8049093327988917,-0.5933978142639583,5240.415671977021,0.8897578322221285
200.84,2492.82,0.0,-0.0,0.0,0.804686605978442,-0.5936998114863231,5240.855627656607,0.4399556795856592
200.71,2492.4,0.0,-0.0,0.0,0.8045570617163025,-0.5938753526140227,5241.295286615346,0.4396589587396803
200.449,2491.55,0.0,-0.0,0.0,0.8044015578759425,-0.5940859648962906,5242.184455328246,0.8891687128997754
200.191,2490.71,0.0,-0.0,0.0,0.8041370749122916,-0.5944439121998841,5243.063183955298,0.8787286270517477
200.061,2490.29,0.0,-0.0,0.0,0.8040125572407548,-0.5946123172279413,5243.5028429140375,0.4396589587396803
199.803,2489.45,0.0,-0.0,0.0,0.8034933541009271,-0.595313723943638,5244.381571541089,0.8787286270517477
199.674,2489.02,0.0,-0.0,0.0,0.8032387212281431,-0.5956572476850907,5244.830504720972,0.4489331798829942
199.546,2488.6,0.0,-0.0,0.0,0.802983941188001,-0.596000662914216,5245.269576469096,0.4390717481233162
199.29,2487.75,0.0,-0.0,0.0,0.8027550341351635,-0.5963089427223547,5246.157290386977,0.8877139178811186
199.163,2487.33,0.0,-0.0,0.0,0.8024947690533196,-0.5966591536564734,5246.596071653669,0.43878126669225104
198.909,2486.49,0.0,-0.0,0.0,0.8021353521466658,-0.5971422584581872,5247.473634187054,0.8775625333845185
198.783,2486.07,0.0,-0.0,0.0,0.8018851514307199,-0.5974782037153584,5247.912127060427,0.4384928733738786
198.656,2485.64,0.0,-0.0,0.0,0.801666110161897,-0.5977720701219598,5248.360489636922,0.4483625764938968
198.531,2485.22,0.0,-0.0,0.0,0.8015304595286723,-0.5979539467615841,5248.798696209214,0.43820657229217946
198.279,2484.37,0.0,-0.0,0.0,0.8011493730421125,-0.5984644367664883,5249.685264875477,0.8865686662632795
198.028,2483.52,0.0,-0.0,0.0,0.8009613205211451,-0.5987160955152478,5250.57154981837,0.8862849428935639
197.903,2483.1,0.0,-0.0,0.0,0.8007940960271193,-0.5989397430193699,5251.009756390662,0.43820657229217946
197.778,2482.67,0.0,-0.0,0.0,0.8006320379533914,-0.5991563567238516,5251.457556569313,0.4478001786509907
197.529,2481.82,0.0,-0.0,0.0,0.8001507463934426,-0.5997989521881616,5252.34327717989,0.8857206105764069
197.404,2481.4,0.0,-0.0,0.0,0.8001298090238451,-0.5998268822847681,5252.781483752182,0.43820657229217946
197.281,2480.98,0.0,-0.0,0.0,0.8000879313598879,-0.5998827402853456,5253.219124015412,0.43764026323004007
197.034,2480.13,0.0,-0.0,0.0,0.7998365828933082,-0.6002178276805482,5254.1042844528465,0.8851604374348485
196.911,2479.71,0.0,-0.0,0.0,0.799621778265051,-0.6005039647864431,5254.541924716076,0.43764026323004007
196.787,2479.28,0.0,-0.0,0.0,0.7994488122787208,-0.600734214562599,5254.989446782571,0.4475220664948914
196.541,2478.43,0.0,-0.0,0.0,0.7990764490377863,-0.601229430910665,5255.874328695597,0.8848819130260394
196.418,2478.01,0.0,-0.0,0.0,0.7990344731596264,-0.6012852157691209,5256.311968958827,0.43764026322960364
196.296,2477.58,0.0,-0.0,0.0,0.7989662543147117,-0.6013758595639831,5256.758940993746,0.4469720349196958
195.93,2476.31,0.0,-0.0,0.0,0.7985252083367131,-0.601961370563601,5258.0806277947695,1.3216868010235796
195.807,2475.88,0.0,-0.0,0.0,0.7985777363580295,-0.6018916837714952,5258.52787381208,0.44724601731023145
195.686,2475.46,0.0,-0.0,0.0,0.7985409674117411,-0.6019404649673593,5258.964956184179,0.43708237209942075
195.443,2474.61,0.0,-0.0,0.0,0.7985882410519596,-0.601877746102593,5259.849008784424,0.8840526002449418
195.32,2474.18,0.0,-0.0,0.0,0.7985777363580295,-0.6018916837714952,5260.296254801735,0.44724601731066865
195.077,2473.33,0.0,-0.0,0.0,0.7982309389893014,-0.6023515319481293,5261.18030740198,0.8840526002449418
194.956,2472.91,0.0,-0.0,0.0,0.7981836281392816,-0.602414222749109,5261.617389774079,0.43708237209942863
194.835,2472.49,0.0,-0.0,0.0,0.7980521825423745,-0.6025883453397954,5262.054472146178,0.43708237209942075
194.594,2471.64,0.0,-0.0,0.0,0.7979101791278904,-0.6027763648685122,5262.93797709806,0.8835049518819077
194.472,2471.21,0.0,-0.0,0.0,0.7978417911245647,-0.6028668811065562,5263.384949132979,0.4469720349192505
194.231,2470.36,0.0,-0.0,0.0,0.7978680952556987,-0.6028320683018142,5264.268454084861,0.8835049518819077
194.11,2469.93,0.0,-0.0,0.0,0.7977155094887155,-0.6030339674687977,5264.715154207986,0.4467001231253979
193.99,2469.51,0.0,-0.0,0.0,0.7975891928611522,-0.6032010273790122,5265.151960801343,0.43680659335646504
193.869,2469.08,0.0,-0.0,0.0,0.797510227013624,-0.6033054266361922,5265.598660924468,0.44670012312540563
193.629,2468.24,0.0,-0.0,0.0,0.7975418149925334,-0.6032636681737228,5266.472274111182,0.8736131867138046
193.508,2467.81,0.0,-0.0,0.0,0.7974417792943644,-0.6033958970989429,5266.918974234307,0.44670012312496016
193.268,2466.96,0.0,-0.0,0.0,0.7972416415281948,-0.6036603059779807,5267.802206932977,0.8832326986699766
193.149,2466.54,0.0,-0.0,0.0,0.7971362710437512,-0.6037994413598469,5268.238739864152,0.4365329311747982
193.029,2466.11,0.0,-0.0,0.0,0.7971520779380595,-0.6037785725239294,5268.685170149863,0.4464302857108378
192.79,2465.26,0.0,-0.0,0.0,0.7969307280812105,-0.6040707033451894,5269.568131643927,0.8829614940640659
192.67,2464.83,0.0,-0.0,0.0,0.796946542379117,-0.604049839491718,5270.014561929638,0.4464302857112758
192.55,2464.41,0.0,-0.0,0.0,0.796872737850552,-0.6041472003333007,5270.451368522995,0.43680659335689453
192.311,2463.56,0.0,-0.0,0.0,0.7967250931115779,-0.6043418949620716,5271.334330017059,0.8829614940640659
192.192,2463.13,0.0,-0.0,0.0,0.7966248783459283,-0.6044739888533955,5271.780492543499,0.44616252644060006
191.954,2462.28,0.0,-0.0,0.0,0.7964718770938221,-0.604675573343792,5272.66318388253,0.8826913390307198
191.835,2461.85,0.0,-0.0,0.0,0.7964877072273827,-0.6046547215028317,5273.109346408971,0.4461625264410383
191.716,2461.43,0.0,-0.0,0.0,0.7964454922240067,-0.6047103256238144,5273.545879340146,0.4365329311747982
191.479,2460.58,0.0,-0.0,0.0,0.7964877072273827,-0.6046547215028317,5274.42830157468,0.8824222345339235
191.241,2459.72,0.0,-0.0,0.0,0.7966037777893115,-0.6045017958714409,5275.320626627561,0.8923250528816384
191.122,2459.3,0.0,-0.0,0.0,0.7964929837164828,-0.604647770929832,5275.757159558735,0.43653293117436065
191.002,2458.87,0.0,-0.0,0.0,0.7964191061402252,-0.6047450763543303,5276.2035898444465,0.4464302857112758
190.765,2458.02,0.0,-0.0,0.0,0.7964877072273827,-0.6046547215028317,5277.08601207898,0.8824222345339313
190.645,2457.59,0.0,-0.0,0.0,0.7964191061402252,-0.6047450763543303,5277.532442364691,0.4464302857108302
190.527,2457.17,0.0,-0.0,0.0,0.7963557728690683,-0.6048284740470714,5277.968703754227,0.43626138953621213
190.289,2456.32,0.0,-0.0,0.0,0.7963029885728042,-0.6048979669250182,5278.851395093257,0.8826913390307198
190.17,2455.89,0.0,-0.0,0.0,0.7962238009094109,-0.6050021974054067,5279.297557619699,0.4461625264410383
190.052,2455.47,0.0,-0.0,0.0,0.7961974017880804,-0.6050369388606864,5279.733819009235,0.43626138953620447
189.815,2454.61,0.0,-0.0,0.0,0.7963029885728042,-0.6048979669250182,5280.625877863796,0.8920588545602999
189.696,2454.19,0.0,-0.0,0.0,0.7963188245286864,-0.6048771195054836,5281.062410794971,0.4365329311747982
189.459,2453.34,0.0,-0.0,0.0,0.7959069132335971,-0.6054190164398269,5281.9448330295045,0.8824222345339235
189.341,2452.91,0.0,-0.0,0.0,0.7957959510830883,-0.6055648637757667,5282.3907298785625,0.44589684905844434
189.223,2452.48,0.0,-0.0,0.0,0.7956691044279723,-0.6057315215991226,5282.836626727621,0.4458968490580058
188.987,2451.63,0.0,-0.0,0.0,0.7954999213645179,-0.6059536905647542,5283.718780909156,0.8821541815350954
188.87,2451.2,0.0,-0.0,0.0,0.7954470388778055,-0.6060231087512513,5284.164414166443,0.4456332572870297
188.636,2450.35,0.0,-0.0,0.0,0.7950396408885645,-0.6065574741240787,5285.046035400307,0.8816212338639817
188.519,2449.93,0.0,-0.0,0.0,0.7949814119540319,-0.6066337895696,5285.48202737271,0.43599197240322995
188.403,2449.5,0.0,-0.0,0.0,0.7947854969591165,-0.6068904463109057,5285.9273991275395,0.4453717548294485
188.287,2449.08,0.0,-0.0,0.0,0.7945842008046494,-0.6071539737427702,5286.363123811257,0.43572468371674533
188.054,2448.22,0.0,-0.0,0.0,0.7944994185788107,-0.6072649124376706,5287.254128300583,0.8910044893266368
187.938,2447.8,0.0,-0.0,0.0,0.7943563130711656,-0.6074520951350685,5287.689852984299,0.4357246837163145
187.707,2446.94,0.0,-0.0,0.0,0.7942025579110851,-0.6076531058157191,5288.58033656079,0.8904835764910077
187.59,2446.51,0.0,-0.0,0.0,0.7940222286327235,-0.607888723729206,5289.025969818076,0.44563325728659087
187.36,2445.66,0.0,-0.0,0.0,0.793804679787614,-0.6081727800118018,5289.906537816587,0.8805679985104011
187.245,2445.23,0.0,-0.0,0.0,0.7936295058851532,-0.6084013538680593,5290.351650161956,0.4451123453689656
187.016,2444.38,0.0,-0.0,0.0,0.7932364518731021,-0.608913730687502,5291.231957494653,0.8803073326968551
186.902,2443.95,0.0,-0.0,0.0,0.7930025872760309,-0.6092182667759733,5291.67681252722,0.44485503256707265
186.674,2443.1,0.0,-0.0,0.0,0.7927792439466422,-0.6095088763647255,5292.5568602531985,0.8800477259784473
186.561,2442.67,0.0,-0.0,0.0,0.7925504723687414,-0.6098063206855804,5293.001460073261,0.4445998200627831
186.447,2442.25,0.0,-0.0,0.0,0.7923162650922342,-0.6101105933109935,5293.4366565806,0.4351965073389975
186.335,2441.82,0.0,-0.0,0.0,0.7922204194508926,-0.6102350424263193,5293.8810032920765,0.44434671147636284
186.11,2440.97,0.0,-0.0,0.0,0.7918101922784322,-0.6107672383191426,5294.76027856183,0.879275269753799
185.886,2440.11,0.0,-0.0,0.0,0.7917089122166538,-0.610898517199643,5295.648971984783,0.8886934229527329
185.774,2439.68,0.0,-0.0,0.0,0.7915062871049645,-0.6111610241771913,5296.09331869626,0.4443467114768029
185.662,2439.26,0.0,-0.0,0.0,0.7913089105105514,-0.6114165586133599,5296.527995587755,0.43467689149491023
185.55,2438.83,0.0,-0.0,0.0,0.7911061136318505,-0.611678932916861,5296.972342299232,0.4443467114768029
185.328,2437.97,0.0,-0.0,0.0,0.7908498247760151,-0.6120102569824678,5297.8605337200415,0.8881914208098515
185.217,2437.55,0.0,-0.0,0.0,0.7907269704321576,-0.6121689784946489,5298.294954023434,0.43442030339255194
185.107,2437.12,0.0,-0.0,0.0,0.7906682028523566,-0.6122448799281417,5298.7388008438575,0.44384682042372825
184.885,2436.26,0.0,-0.0,0.0,0.7905506458360898,-0.61239666586955,5299.626992264667,0.8881914208094112
184.774,2435.84,0.0,-0.0,0.0,0.7904384047487144,-0.6125415318966605,5300.06141256806,0.43442030339299165
184.664,2435.41,0.0,-0.0,0.0,0.7902726674164307,-0.6127553436197187,5300.505259388484,0.44384682042372825
184.445,2434.55,0.0,-0.0,0.0,0.7900640771106724,-0.6130242687359625,5301.392705724889,0.8874463364054382
184.334,2434.12,0.0,-0.0,0.0,0.7900373279641566,-0.613058741413297,5301.836801435295,0.44409571040514234
184.225,2433.7,0.0,-0.0,0.0,0.7898982091992215,-0.613237979175999,5302.270715021162,0.43391358586712064
184.006,2432.84,0.0,-0.0,0.0,0.7897322834796102,-0.6134516447366333,5303.158161357567,0.8874463364054382
183.897,2432.41,0.0,-0.0,0.0,0.7896305583543641,-0.6135825790494506,5303.601761402653,0.44360004508594475
183.788,2431.99,0.0,-0.0,0.0,0.7895662999639819,-0.6136652654022283,5304.03567498852,0.4339135858671135
183.57,2431.13,0.0,-0.0,0.0,0.7895770101436046,-0.6136514850081325,5304.9228750786915,0.887200090171008
183.46,2430.7,0.0,-0.0,0.0,0.7894966767066979,-0.6137548349863158,5305.366721899115,0.4438468204237212
183.242,2429.84,0.0,-0.0,0.0,0.7893788295148383,-0.6139063963779688,5306.253921989286,0.887200090171008
183.025,2428.99,0.0,-0.0,0.0,0.7893573997103026,-0.6139339504560646,5307.131184207782,0.8772622184960502
182.916,2428.56,0.0,-0.0,0.0,0.7893949013137764,-0.6138857302298313,5307.574784252867,0.443600045085504
182.807,2428.13,0.0,-0.0,0.0,0.7894270432885062,-0.613844396671312,5308.018384297952,0.443600045085504
182.699,2427.71,0.0,-0.0,0.0,0.7894270432885062,-0.613844396671312,5308.452047761943,0.43366346399028805
182.59,2427.28,0.0,-0.0,0.0,0.7893252533536201,-0.6139752799732604,5308.895647807028,0.443600045085504
182.373,2426.42,0.0,-0.0,0.0,0.7892931045259802,-0.6140166082018793,5309.782602710053,0.8869549030250775
182.155,2425.57,0.0,-0.0,0.0,0.7890036683266003,-0.6143884857052321,5310.6601128239545,0.8775101139017377
182.047,2425.14,0.0,-0.0,0.0,0.7890626416852192,-0.6143127440455255,5311.103468211877,0.44335538792288426
181.938,2424.71,0.0,-0.0,0.0,0.7889554118214855,-0.6144504521583415,5311.547068256962,0.443600045085504
181.83,2424.28,0.0,-0.0,0.0,0.7888588845187517,-0.6145743732989774,5311.990423644885,0.4433553879224363
181.721,2423.85,0.0,-0.0,0.0,0.7888910625515673,-0.6145330678053534,5312.434023689971,0.44360004508594475
181.505,2422.99,0.0,-0.0,0.0,0.7885852845441735,-0.614925401166991,5313.320734465816,0.8867107758453274
181.289,2422.14,0.0,-0.0,0.0,0.7884886826412538,-0.6150492641623597,5314.197749859067,0.8770153932513665
181.182,2421.71,0.0,-0.0,0.0,0.7884189023810891,-0.615138711485628,5314.64086271151,0.443112852442647
181.074,2421.28,0.0,-0.0,0.0,0.788435006442366,-0.6151180704679601,5315.084218099432,0.4433553879224363
180.966,2420.85,0.0,-0.0,0.0,0.7884672129437461,-0.6150767871678473,5315.527573487355,0.44335538792288426
180.751,2419.99,0.0,-0.0,0.0,0.7885047843607756,-0.6150286213178756,5316.414041196863,0.8864677095079214
180.643,2419.56,0.0,-0.0,0.0,0.7884027977794361,-0.6151593520816842,5316.857396584785,0.4433553879224432
180.536,2419.14,0.0,-0.0,0.0,0.7884135343431037,-0.6151455915997576,5317.290812089815,0.4334155050295974
180.32,2418.28,0.0,-0.0,0.0,0.7885530859692026,-0.6149666906495403,5318.17752286566,0.8867107758448864
180.213,2417.85,0.0,-0.0,0.0,0.7885852845441735,-0.614925401166991,5318.620635718103,0.4431128524430883
